{'__module__': '__main__', '__dict__': <attribute '__dict__' of 'Flag' objects>, '__weakref__': <attribute '__weakref__' of 'Flag' objects>, '__doc__': None, 'diff_path': '/mnt/nas5/joonsung/SD_finetuned/sd-COCO-checkpoint-3', 'anchor': 0, 'dataset_train_name': 'members', 'dataset_test_name': 'nonmembers', 'attack': 'MoFit', 'T': 1000, 'even_num': 10, 'max_n_samples': 1, 'max_clid_samples': 1, 'trials_eacht': 1, 'train_batch_size': 8, 'dataloader_num_workers': 0, 'resolution': 512, 'image_column': 'image', 'caption_column': 'text', 't_sec': 100, 'timestep': 10, 'stpsnumi': 1, 'outdir': 'path/to/../MoFit/Results/COCO', 'dataset_config_name': None, 'cache_dir': None, 'train_data_dir': None}	/mnt/nas5/joonsung/SD_finetuned/sd-COCO-checkpoint-3	
0.33227	0.004858	0.0070773	0.0074763	0.0022469	0.33452
0.36763	0.01017	-0.0013697	-0.00040653	0.0060625	0.37369
0.40756	-0.0028504	0.010346	0.010463	0.0094585	0.41701
0.48017	0.018751	0.014974	0.00096706	0.01517	0.49534
0.52706	-0.0079455	-0.019838	0.0022752	-0.019397	0.50766
0.35018	0.0092748	-0.0015014	0.0016754	0.0079344	0.35811
0.47706	-0.011181	-0.02072	-0.016885	-0.022976	0.45409
0.32493	-0.0068445	0.001465	-0.00012475	-0.0011042	0.32383
0.44735	-0.0026108	0.002356	0.0049201	0.0045705	0.45192
0.52838	0.010575	0.019678	0.01728	0.017534	0.54592
0.44017	-0.0013307	0.00072432	-2.5034e-05	-0.00034618	0.43983
0.43149	-0.0021293	-0.0065394	-0.011882	-0.004566	0.42692
0.34205	-0.0029164	-0.0083371	-0.00038823	-0.012093	0.32996
0.37111	0.00017262	-0.006268	0.00042903	-0.00076634	0.37034
0.45097	-0.011767	-0.0055798	-0.0012627	-0.011624	0.43935
0.43504	0.0076669	0.013237	0.0035696	0.012073	0.44711
0.3566	-0.0060854	-0.0060243	0.0043921	-0.0019451	0.35465
0.27987	0.056983	0.058625	0.029757	0.049204	0.32908
0.47007	0.0035549	0.001853	0.0019724	0.0059193	0.47599
0.37999	-0.0069562	0.0016384	0.0047998	0.0096653	0.38965
0.44643	0.012126	0.010322	0.012335	0.0089691	0.4554
0.43509	0.0094911	0.0012437	-0.0014942	0.0029594	0.43805
0.42909	-0.0017155	0.0039937	0.0017859	0.0012474	0.43034
0.41831	0.012924	0.0011687	0.012951	0.0081707	0.42648
0.4139	-0.006352	-0.0012566	-0.0038377	-0.0043451	0.40956
0.37533	0.0033166	0.0011338	0.004193	0.0020129	0.37734
0.54687	-0.00038511	-0.00058061	-0.00033754	-0.0082585	0.53861
0.38967	0.0092182	0.005718	-0.0009332	0.0077035	0.39737
0.42528	0.01039	0.004694	0.0076065	0.0047291	0.43001
0.39978	0.0067527	0.013226	0.00036266	0.0038486	0.40362
0.3277	-0.0044297	-0.0034339	0.0037224	0.00075153	0.32845
0.36642	0.0031166	0.006528	-0.0010037	0.0029531	0.36937
0.40176	0.0020225	0.0082908	0.00053981	0.010113	0.41188
0.40743	0.0012283	0.0034477	-0.0091277	0.0070667	0.4145
0.3521	0.0068007	0.0035644	0.015756	0.0034042	0.3555
0.52638	-0.0054571	-0.0051582	-0.00069529	0.00282	0.5292
0.42102	0.0061375	0.0077391	-0.0026084	0.0028654	0.42388
0.42988	-0.00085104	0.0029362	-0.001258	-0.0038592	0.42602
0.50528	-0.0119	0.018648	0.014518	0.0055136	0.51079
0.3002	0.026468	-0.0081618	0.0019555	0.017497	0.3177
0.48989	-0.01433	-0.0036319	0.017796	-0.0093846	0.4805
0.24884	0.08363	0.10168	0.082129	0.09203	0.34087
0.46147	-0.0081782	-0.013357	-0.0055577	-0.011115	0.45036
0.36773	-0.0010837	0.0031664	7.8648e-05	-0.0018622	0.36587
0.46604	0.00064087	0.015961	0.01198	0.0071478	0.47318
0.47848	-0.0035819	0.0053663	-0.0047782	-0.0034977	0.47498
0.43593	-0.006894	0.0022996	-0.00096145	0.00079885	0.43673
0.31934	0.004665	0.010417	0.00092158	0.0028112	0.32215
0.52664	0.014079	0.013678	0.016123	0.011045	0.53768
